日期,股票代码,名称,收盘价,涨跌额,涨跌幅,成交量,成交金额
1993/7/21,'000001,上证指数,811.74,3.53,0.4368,162937,145735000
1993/7/22,'000001,上证指数,815.53,3.79,0.4669,148959,119825000
1993/7/23,'000001,上证指数,813.54,-1.99,-0.244,202724,173168980
1993/7/26,'000001,上证指数,787.81,-25.73,-3.1627,245459,234455000
1993/7/27,'000001,上证指数,791.62,3.81,0.4836,148110,170851000
1993/7/28,'000001,上证指数,798.33,6.71,0.8476,439473,498867970
1993/7/29,'000001,上证指数,806.67,8.34,1.0447,259667,250168980
1993/7/30,'000001,上证指数,881.07,74.4,9.2231,1222136,1433112970
1993/8/2,'000001,上证指数,843.27,-37.8,-4.2902,1327101,1518909060
1993/8/3,'000001,上证指数,832.72,-10.55,-1.2511,307480,358106990
1993/8/4,'000001,上证指数,850.54,17.82,2.14,343278,313256000
1993/8/5,'000001,上证指数,849.3,-1.24,-0.1458,538329,602014960
1993/8/6,'000001,上证指数,855.52,6.22,0.7324,524069,617720000
1993/8/9,'000001,上证指数,885.27,29.75,3.4774,1088235,1380780000
1993/8/10,'000001,上证指数,862.08,-23.19,-2.6195,1438811,1680655940
1993/8/11,'000001,上证指数,883.02,20.94,2.429,435531,457620000
1993/8/12,'000001,上证指数,917.04,34.02,3.8527,1015689,1079757890
1993/8/13,'000001,上证指数,947.26,30.22,3.2954,1332467,1521375940
1993/8/16,'000001,上证指数,1023.87,76.61,8.0875,1432882,1921105940
1993/8/17,'000001,上证指数,974.11,-49.76,-4.86,1542719,2112172970
1993/8/18,'000001,上证指数,947.93,-26.18,-2.6876,642828,850556020
1993/8/19,'000001,上证指数,968.51,20.58,2.171,448297,625742970
1993/8/20,'000001,上证指数,946.54,-21.97,-2.2684,451256,571390980
1993/8/23,'000001,上证指数,893.23,-53.31,-5.6321,497704,634803950
1993/8/24,'000001,上证指数,894.44,1.21,0.1355,342213,386943980
